round,alive_nodes,round_energy
966,100,0.019105138994310232
967,100,0.017969100987386917
968,100,0.02028946913423461
969,100,0.01885155331122089
970,100,0.01840762470948675
971,100,0.019131570942258102
972,100,0.018069486331074774
973,100,0.017288330705077237
974,100,0.019038968395002527
975,100,0.01829337177553038
976,100,0.018855107509739937
977,100,0.019184006457412237
978,100,0.01863731964076298
979,100,0.020310404777729836
980,100,0.018310457197366625
981,100,0.01929972845779441
982,100,0.019230737737688314
983,100,0.0188169873089797
984,100,0.01903484138905069
985,100,0.019141518574026326
986,100,0.01794635922430202
987,100,0.02091810415216549
988,100,0.018140293428332226
989,100,0.019747587095003877
990,100,0.019779079208612476
991,100,0.019452798002611703
992,100,0.017742911886450285
993,100,0.01796903168524757
994,100,0.019177031366852035
995,100,0.01906578368717035
996,100,0.018554047295427797
997,100,0.018628660919689184
998,100,0.019589075165678333
999,100,0.019135966277651063
1000,100,0.01862584776973538
1001,100,0.019106458298929603
1002,100,0.018936157614408453
1003,100,0.01854036746339192
1004,100,0.017887517554193866
1005,100,0.01871781716182441
1006,100,0.01830572284015915
1007,100,0.018111381422578267
1008,100,0.017434903488460385
1009,100,0.017575275797836017
1010,100,0.01752018116870704
1011,100,0.018228598655428415
1012,100,0.018131505004066344
1013,100,0.017836976164667704
1014,100,0.0172950143630564
1015,100,0.019426455037664138
1016,100,0.01794617041898266
1017,100,0.018052043523284936
1018,100,0.01786855407630344
1019,100,0.017688098348825433
1020,100,0.017526454049487827
1021,100,0.017348063130840672
1022,100,0.01727215797647766
1023,100,0.017156463614181827
1024,100,0.018360570881215378
1025,100,0.017843875339591673
1026,100,0.018086937725479327
1027,100,0.019047038559003898
1028,100,0.019199101109413298
1029,100,0.018514499497610734
1030,100,0.018048341332042965
1031,100,0.018149849007887447
1032,100,0.01778568271470935
1033,100,0.016935514016575382
1034,100,0.017351745008695928
1035,100,0.017947369114586675
1036,100,0.01821197198393139
1037,100,0.018134006347208333
1038,100,0.01816928180957138
1039,100,0.01706798411673378
1040,100,0.01875447521245538
1041,100,0.017691542085966114
1042,100,0.01836091842034505
1043,100,0.018237341458199573
1044,100,0.01722556828183745
1045,100,0.017201158878984713
1046,100,0.01756525480080941
1047,100,0.017979898288598504
1048,100,0.01729215736465196
1049,100,0.017874675884007412
1050,100,0.017288870424368604
1051,100,0.017756523473699576
1052,100,0.018626301038633337
1053,100,0.01738754446722663
1054,100,0.01783719515306124
1055,100,0.017498604846622287
1056,100,0.017122751211105864
1057,100,0.019257141186100522
1058,100,0.018206303129598634
1059,100,0.019107367649858754
1060,100,0.018641097954154494
1061,100,0.01772930490841655
1062,100,0.018758378550191083
